scenario_id,sample_type,F_up_1,F_up_2,F_up_3,F_up_4,F_up_5,F_up_6,F_up_7,F_up_8,F_up_9,F_up_10,F_up_11,F_up_12,F_up_13,F_up_14,F_up_15,F_up_16,F_up_17,F_up_18,F_up_19,F_up_20,F_up_21,F_up_22,F_up_23,F_up_24,F_up_25,F_up_26,F_up_27,F_up_28,F_up_29,F_up_30,F_up_31,F_up_32,F_up_33,F_up_34,F_up_35,F_up_36,F_up_37,F_up_38,F_up_39,F_up_40,F_up_41,F_up_42,F_up_43,F_up_44,F_up_45,F_up_46,F_up_47,F_up_48,F_up_49,F_up_50,F_up_51,F_up_52,F_up_53,F_up_54,F_up_55,F_up_56,F_up_57,F_up_58,F_up_59,F_up_60
216,out_of_sample,92.48015661946721,91.10697402728545,110.05717648125699,111.34694969933452,99.62337456575005,91.30176963496774,70.57425845905749,58.14038450678635,53.128150873744346,64.37834114504477,88.46911878136854,69.11857756608998,74.61816212172886,60.05054697352335,66.69630621200815,64.86109310237998,39.22841154051457,52.22456942247334,43.754559443151095,36.279956105921315,21.30342234786565,12.143456474239883,18.13392264396873,15.484501870859049,20.08576990281378,25.1526758578176,43.64193903521192,38.842932923110595,18.16692348727034,33.10803731927811,28.46720290991655,44.071497133999856,49.438776718554436,47.60285129570758,52.4857138123557,79.79988965412389,108.87761706087645,109.84895295273537,112.09162125917442,127.1589834637038,115.31972900496095,119.9827142216165,119.62063435026249,124.01534931066823,112.34818602737653,90.09424112105097,61.07247301717291,45.4290954353184,39.007641446167725,34.902959233085056,62.024195507098284,77.50810268580045,64.03882705701767,68.90674539133107,63.20765008242654,59.226556349865234,61.821115441680604,70.48951107933613,65.73989230495994,80.63381376324094
217,out_of_sample,254.8664331534253,255.78586667741092,257.62696403975076,240.7827197577003,234.8236407586823,265.78047679826943,278.8309180796418,277.03314192000346,312.03314192000346,299.22069625477707,315.5337256038322,294.07628320797255,290.66136460090127,271.79230809837344,275.3941709096457,276.1777544597483,271.8704472711782,287.1592456229465,279.21986000090743,283.79578447021,295.28355363400874,274.51845670946216,264.0406559260208,264.7947094684425,273.6168573404389,293.5141860633404,290.4918688811495,286.06127428405114,273.8449298610598,278.4647071515383,274.305061119765,270.46860944020494,269.15417035776585,276.8769632270306,268.98473548252093,258.1745222377963,264.2186608436737,229.21866084367372,220.76716641241012,204.64883342070704,221.49444854294205,215.3213898673415,207.47136425360026,206.7906494600544,198.45543546154562,192.81836124739613,194.1779069933204,188.26934091023264,182.26029657842412,168.11808914646582,151.9651167791784,152.81403334544234,157.10644048244387,137.11224746946857,147.75142728480046,158.44809424234694,172.09374217824768,176.29218936461604,185.21133876866196,215.8017005927585
218,out_of_sample,272.52199665866175,266.9114745037729,240.39966408610638,237.26287288303865,243.98669975847855,248.77415588733317,253.45327210729243,274.3691183082859,258.7620503044562,252.83013342754674,274.4608899596924,246.9179915421924,246.1662692813536,263.37116489467206,280.36739240774887,289.6090216275978,299.2051718522615,284.6308481294896,303.85532730449825,287.05446334649713,271.0886810752699,276.51891891156237,269.61671597152156,272.51046975807816,278.5412088680013,303.43474521925896,309.50688941718863,300.8474091589702,310.3182405735761,298.67368177242656,311.45785911369114,312.3626499876607,317.970263413858,293.0411077342525,261.53066940171163,240.5107301479236,264.95152212770216,248.8773546078429,259.12969183568794,250.14298265093805,246.7825612618687,246.15647769089907,269.16937568026003,277.35245311133997,282.7429170758249,300.8966951253816,292.0319390327195,306.98874071003956,319.60697704226175,332.0655681276712,329.89533428691016,323.7729257460262,311.5953947136544,300.2948416041229,287.456657489304,292.5925261548691,289.3958177690881,295.4354205366084,302.26576881174765,287.429184051711
219,out_of_sample,139.65002166620354,156.10961731143777,131.42641899216278,148.0631305291879,143.6937960485398,153.93471638580797,135.40676041112312,135.4761541692501,138.78394495749626,154.96445948247413,132.7708947659654,133.2014304454541,118.00813636946407,125.0850809883799,135.96611249876565,153.9864958938789,146.49608353356166,159.4772543332047,178.52987655788343,155.5244189799069,164.0972478612852,177.5164054142067,173.89423600478256,156.94340591943103,170.1447865049663,153.35166291915772,150.85474283600507,150.29300602675846,160.31053875061446,151.537696917439,141.95352527384904,143.3383419765326,157.42780866320908,189.45210867235312,168.34737187545028,172.76216012446235,157.55066975718228,171.81402716207668,158.67440349974743,149.22932844519488,140.97953641829895,139.91275127622168,144.4375176322436,151.20933714276282,151.12859149620385,132.51011718203574,142.69912328637838,141.957701995096,158.22198905530178,148.31364614258268,125.88179995966874,125.40543592210571,143.54877355808543,145.80196347071012,143.00658628229013,130.82172803508604,155.43045856861755,141.01602224023065,130.86050263343532,138.84098137861162
220,out_of_sample,161.0047665756706,161.43779871835676,174.01164466050153,171.16132848488235,171.94919688109542,165.23246056538324,178.62511223993158,182.7065119080363,174.9090983656091,154.06268191421987,169.53213976279642,159.11522904621148,160.12412998106515,193.06052554508915,204.2816591293555,226.83775337293338,219.3040059973573,234.2976755528402,234.67104145416664,239.79527834492677,268.0870623274806,264.1860207893847,264.4555831408562,251.81057801974475,264.2491378024578,256.40036122644494,270.71830704790926,247.61952166348135,255.30045466915186,246.28874838426907,256.515995334892,256.3261669149328,248.8314221067767,243.4195874705128,231.5141512696918,243.24317984418383,228.56225695222804,224.8231560099689,229.65651012580355,252.24543348208283,252.11525306959743,248.72010485805924,252.55099296968365,223.52249395024165,206.7414541405716,201.48632315627327,191.50475504601616,169.0930889966084,181.10199011295458,184.73858432675706,186.7022977887122,176.986421672551,178.0979231778423,185.30021561001712,181.5916708553712,187.81568220473633,176.67083545918473,178.0356298410407,194.0306058020061,211.27888165207065
221,out_of_sample,175.65729741328408,147.08527350421883,151.54135034136243,140.2139606006337,112.36561460247185,119.93414764373091,149.61527843844198,169.0691220585628,165.46667166484337,165.5905059586006,178.01839355357538,193.72818583126406,188.9186857677043,189.39717378784832,193.6057810825518,201.36004956645547,199.49697937829774,197.8157859473353,217.13343856389673,234.06672839809715,240.7504764262024,264.8180034065234,259.4077627353536,282.1293910161649,289.7246072256626,324.72460722566257,308.0298602507079,298.37902671966515,304.24219631447284,309.80347305617875,337.10541883462906,327.7481732684356,340.41703253015,356.69151459569787,366.5565842467869,353.1026354598464,372.8112587334051,380.0,380.0,380.0,380.0,378.89769890864875,380.0,380.0,368.12065034506304,353.4403673174768,342.9118597663447,346.02171116203704,345.64432945194415,348.6591425579867,355.67052642763224,346.88803346479597,367.40727582163083,363.65932424296614,357.591346456025,364.3447537786793,338.63361094542825,327.5661286493074,341.30114783099305,316.97724082412344
222,out_of_sample,203.6444960496558,193.48244412367524,208.09719807350598,218.87884156168872,205.82575580421542,189.10424270861944,186.90236970479083,217.07639608084446,202.68852322909277,200.43138177323618,201.67346756528343,200.15247712865136,193.7375388895785,209.90865850035829,216.27107922156665,228.1123537539977,236.36367304932634,248.87894955461013,271.06063121624703,289.6952467512837,322.24250218562656,339.2852801253273,329.91302525394224,341.77539383922385,351.7214863450082,378.60561501825885,365.0653957847908,372.87671092429184,363.34172609755444,370.51735755495633,367.5109042505603,374.2234675092327,354.4787329040928,365.58390364587535,368.4687368584807,370.5994372032874,380.0,374.6452324242505,379.4369483710582,380.0,380.0,380.0,380.0,372.0580828071643,380.0,375.69235728385456,353.21986322292776,342.8480513329239,325.39582641632387,300.19630988792153,295.11409982676764,294.1310763129396,310.65846712474433,319.4700896936132,327.64377000741456,315.13882993464654,327.5278956021441,347.0051553117264,352.52914779337266,358.44439330154364
223,out_of_sample,128.25535674741258,123.53139201560174,95.16981738734239,102.55037295618934,97.31919905877504,108.2104515938085,114.95390246566859,110.08660350948446,124.40843818456716,127.27622145027914,129.56722131357236,127.63367169888835,151.2034516702455,141.2177174629063,136.70027393847954,119.37758190735957,129.55181698990265,121.40173090089525,114.82123275672672,107.58411990652621,108.46222673139965,90.95159254617158,59.54615882073995,65.95401534423877,36.36420745738684,48.32213643307017,70.14152492656223,67.84239167147177,86.03529292555862,85.69570305195356,108.08507927904373,101.69802934945875,68.58968401742305,67.47091959993202,91.38240430768235,98.87196059084818,91.65743539131836,96.26205176130458,109.8577994996403,108.65916935483773,143.65916935483773,136.41531796356492,150.45046807219137,161.11758938293656,151.32000543716373,145.3778416942963,159.63122275900741,161.65825318546678,166.3912573596486,143.48771440778756,152.67169558005696,156.69385139721294,155.7991110802368,160.85159716306384,155.12254926332434,146.83591420895573,143.44951676600817,136.950672269552,167.4780861241568,180.24427632796704
224,out_of_sample,60.051430034944644,52.34832551482958,50.98990212185652,56.77516164391142,51.10078044484624,48.44654756824889,45.85018477723662,41.40429669107067,35.22402641284373,45.894778853959,21.104474448288812,43.14439247430653,45.041804959148465,53.58205102295966,63.7331399870439,53.820311746615914,41.01929196010656,26.567521974952967,23.108569557352723,32.897435239067136,24.724766885975612,33.23580984847189,0.08491278441510985,0.0,16.339923146561887,13.946325100100779,2.338314193774437,0.0,0.0,0.0,14.801379215176155,6.644940478628911,0.14131941061174302,0.0,0.0,16.66068850039653,25.302805629658394,7.13865918950637,0.0,0.0,0.0,0.0,0.0,8.016519870425384,16.302522346644736,28.555845744234773,6.806044079317246,7.616670816894384,3.8583517176866735,2.6372621207259783,0.0,0.0,0.0,16.265606287989442,20.885468604640693,0.1054115791295942,6.7292547210281555,0.46698742300756635,0.0,0.0
225,out_of_sample,87.00142153559517,76.75570588336359,65.59624380552253,74.95959641220503,74.9080980553336,77.99305171463106,74.511715225128,66.16409318678194,88.85479854963228,73.45674295615345,83.06623458553508,90.4054305857614,68.299244419778,56.668319799867675,47.390651946569506,55.2948295330018,50.15633804997407,48.958080757422806,28.551017759636608,61.113781793651015,62.110520456004,69.09653301816121,61.527776178248075,52.390993599298156,79.16857876864759,52.334476270554774,56.23553522858566,39.27448075307518,33.604464591517115,24.671142044080824,10.86745447621135,11.363638692099926,0.0,0.0,0.0,0.0,21.18506210029136,12.862644853128955,9.53786545862124,1.2467971638154154,0.10487147778721351,18.41888878687189,53.04111004180055,63.480058893609794,78.71197163121457,102.7419563718937,106.2261514466241,128.2096636771903,139.3032795306559,141.31910256101793,146.22387704333846,120.72403955618893,124.813709202435,103.20124391618685,80.44747579363133,83.14777743998445,67.55067710718367,67.4510845889364,69.38916785983452,71.95186227127442
226,out_of_sample,187.90037658397858,184.8905802844227,179.984765298279,190.23379412224318,195.2456997215029,183.7615794889491,202.60015149874874,212.85528275026718,211.81642408332243,205.26118851908683,210.359021075317,219.60581421169195,197.28876317610036,202.54829609142,211.6840619252095,178.7497815256607,181.49643674809477,191.22096462963287,199.35326102933652,210.58753799626805,206.00160570801256,191.4429156225562,166.24649497784065,181.53762034579347,191.38053725891427,207.73938229051282,197.58740326669482,208.84111318344992,187.80357985605474,175.63067003411737,177.3943510652271,186.679257882797,210.18543215335535,206.8245352377777,194.70403913273077,181.86395484309077,172.23411161275067,203.32848676340234,213.92471689928476,229.5001628043592,226.15436458384067,226.1312830302582,235.92098611367754,228.83980353274438,224.7614931210909,215.3156326933971,209.0507348967975,209.736435471844,198.23249370554856,202.23619941336,206.22034385107565,203.71086285108908,192.1264248732012,193.59590755852724,186.5272436772022,187.17956201668665,202.55334656033472,185.01218492087827,215.44099363738553,214.42566335235716
227,out_of_sample,63.5821123764531,85.6332719629753,92.47463130551762,94.86338240507473,87.01708984183165,87.4517506486714,83.92287123302441,72.91919872198542,68.86094010533725,71.6382763541074,60.89723739467843,49.609291905092846,30.5658837788024,36.03603414404694,43.670559811585804,46.913806030897035,60.42619292909836,61.65633984822853,67.14449297134911,71.398216930275,70.11665665842008,62.68515106460501,93.68328768569177,87.35597396774267,78.03368601205653,84.10982354035804,87.63578535448812,67.96870368794356,83.68619925183589,82.3674751969242,66.81443986390411,83.45741746485834,92.21687546720449,74.51328757993372,99.39384734354184,108.61701050066853,108.47426488191786,130.73732816062278,132.96749713423776,132.57433408278132,123.33013245847349,131.47603860877257,138.14848015130826,138.35400210976422,127.29419315561779,129.11321111394284,128.1360281132729,109.46738765099411,88.86201473245552,96.7741620357923,61.7741620357923,64.64990941324993,57.95674660469638,76.27219910101513,69.36364417286086,78.5964231723874,73.03962939505834,74.63210354386433,84.94781497674506,78.47203494820093
228,out_of_sample,122.32772811861548,125.59902052629002,124.73364985364731,141.4055644732606,136.29257498551692,150.39656153415945,127.04830799599767,120.69715134855977,135.38413720584123,157.36690529409663,146.5407653120127,134.0832624049516,142.02751243013802,133.30503790129006,129.54494705271452,141.81461739903472,134.19718685643852,106.68122633493891,88.46604423645658,88.6054224365405,62.51749835792009,58.35725251575758,38.86790128834167,61.82704738446006,92.13904371117945,77.32428427839051,80.91890579892134,67.47325355096541,63.14283512220226,88.39140571358354,81.85776604541275,77.85324157409315,64.6578318329054,80.70448312021347,45.70448312021347,39.50532061877078,38.86291530087436,29.607832682961572,41.69746979119793,58.52585176678457,38.757298586471336,68.06611173926262,48.14048819831339,66.18131774177516,68.27890552127491,61.22709016168153,55.49595314621985,55.02677407697547,57.94462414306844,45.0624632238671,41.787303816369615,30.9978842953833,13.987190916349078,2.5448270819385073,0.0,0.0,6.054648676557804,7.744593635049284,35.38542050829841,4.439078316219565
229,out_of_sample,271.8677450981969,260.22974339488184,265.77946242578076,270.0575851124155,282.5707675555119,293.1041398134894,309.0755188645487,309.048661264422,313.2971978758553,320.45838970272405,322.4415834661984,316.88086312735936,312.22666764660255,300.780850069983,306.68348568872057,305.36727325152845,296.0828407426137,286.8114132720694,269.8658310831103,283.5696098604311,284.67025723387616,272.5910569598504,283.91072545427863,276.0644421171574,256.37343333898616,270.670545388054,263.15118753412844,257.42660027120536,258.00312055609385,273.99936967515544,274.2798917472838,257.49225198125055,265.10653003882106,258.3166738991569,284.7476095005694,284.73193339259893,253.4414364220176,258.444546032197,285.66891512384024,307.73179916347567,333.3651592060676,319.0885166107271,331.85865015440197,321.750726598088,324.89077818992496,307.0694441875687,298.0470634792107,288.5796097161201,301.15938363811676,312.369451341492,316.2449275521235,297.3390276993481,292.976075624052,282.5304448628538,294.7059054565767,311.20049339601735,325.9898916004497,315.4168197286115,280.4168197286115,255.6793531547907
230,out_of_sample,107.53052670791425,109.48590785978416,99.28798869370632,88.41205916630139,92.69471490424473,98.6958319238106,94.31197490337564,78.46389618492822,95.97740782412006,110.51787235749947,82.69460134387049,101.44876227025992,98.52310110759771,101.18292022797772,117.11804306871448,140.25358608152123,154.29370007215863,157.66812705746645,138.4091574492245,110.04191191343818,122.33613705978121,141.1245619002039,129.7195338484712,125.94261434212899,118.1408919047326,109.96629087588656,125.01574745037408,128.07297130892505,124.86447494938568,159.86447494938568,139.78258236327986,147.45333750422083,132.7676415118101,130.56352530389074,132.64446268636817,144.46880276125944,140.81225622900513,135.67498285984937,131.76779149046024,116.64845388224376,125.50079111152735,129.4394723024741,135.53183370088476,134.55823166542166,131.85794022696035,148.31634496219226,162.6213555443905,182.42856375097193,187.6448846719141,206.58218199708995,200.75702504100417,197.94510003502552,214.676510586573,226.48441212221633,222.41810642540776,207.77049112113178,204.91499222323716,195.32683404535868,219.46988280020014,230.11045180947667
231,out_of_sample,274.2595291186349,283.33905740472863,278.0065815612178,285.4630835343317,283.2524972865797,267.83840854744875,252.57233738205605,261.7485186126317,270.198503144222,273.58666294469106,268.10543139392394,265.43938992308966,260.8816457227933,236.42442783031714,237.28197333390506,244.59634139083806,245.54286457373297,270.3109529820018,256.2470829543821,246.99163091787,248.85389685744138,252.2666322001354,225.6497114497676,234.08748344802603,237.56391920180442,207.89241798814112,206.25848822375224,194.9389069166109,188.59238121621786,169.85897023072778,175.68561173215778,200.35048106014096,204.06081109852494,173.82943367383388,177.82777819649306,175.10283510570656,159.68865961914912,164.6393932586235,176.95609945240648,167.59719070590256,144.58493135453608,116.42152000093591,107.10192869074143,104.92488012110408,97.70080223017936,88.13485293290603,96.08544631270018,102.56501095874313,105.35931859738582,116.79014757820329,107.60184463906882,92.27801534824886,84.96534390906567,76.68710510552086,47.969052720862464,40.331091767204896,55.79899953975604,67.0109475684061,74.36352156579119,76.2061741711089
232,out_of_sample,264.01902372031213,278.02244759414674,309.08445009739035,330.3780779491326,327.03684801540214,334.439594915337,343.2324047137282,342.9511358773815,327.60803000842725,316.425162948545,332.499300061554,350.0176120030627,347.1116688953141,350.76644441215535,367.5281379107704,343.66837370230417,337.4194396705602,365.66963901131726,369.8599470381637,354.0509218523156,355.69287396234756,369.9929722541034,334.9929722541034,337.46097369477866,332.2471699304838,309.2591961603665,310.4061777321908,308.4954544875445,308.1581909567776,303.28254227335094,288.98381654599297,268.6165768756175,258.94691771177276,270.97644730883763,274.23943142101206,273.2710048087598,258.71425072175896,253.47944166180002,263.799647478801,270.86662015359786,264.18583597677986,229.18583597677986,219.7379691545177,212.98024590796877,200.2807627801301,194.4963018161742,205.92800361090724,205.40585326951606,219.26159794018525,198.1443887411496,193.8734919297804,166.72718237795038,160.75509696023448,146.11589258606705,164.05343225406438,169.78940033587344,183.99701327417563,177.98614372035462,163.7100903607216,148.98820843718346
233,out_of_sample,201.30885472076375,205.38609455662709,226.01665404817044,243.18112878691994,208.18112878691994,203.73698901919238,201.43187463357708,176.90249461539946,178.22105743065185,195.70366624439896,180.49171621013068,185.2013293517889,172.37980066963877,162.9730323381233,183.6565432165038,176.06073373493825,182.531708581087,156.33465495623318,182.4071008157615,190.8442350640525,188.28923726694882,196.34688840694736,176.609416401678,193.1648467862152,188.62905992926517,185.7720867185871,178.88890810907031,170.75978847063215,180.48517703342986,184.067872934889,193.19234691453158,193.06922126173356,200.2540186168141,194.39013620186358,225.60638198159728,203.6553561515703,221.30847868145207,240.45918299154567,228.52895970802734,259.73879025581095,273.6756542170454,287.2716003125662,287.66391093092847,284.622744715867,281.6910211373125,287.1584494857857,306.77505733626026,309.3134563863201,296.553245662398,308.0952245357877,320.9913349853148,330.1565683835838,340.59355307493354,336.80055925272427,323.7947109128961,311.64000288392515,288.74351740551515,292.06079796715846,290.89251500198617,284.73268713857027
234,out_of_sample,62.512393977664544,58.22825225430921,81.6692816169247,71.59762814130704,91.07769265088143,76.50034334251183,77.5192293216935,94.08270504136647,109.92170517291294,104.03809460510962,111.80907068610844,117.7055778574076,110.14642935710924,118.7697284771823,144.8446188859155,151.44842819679235,159.37741750378171,168.7875871985916,148.33391469561963,154.77706012050766,140.54242607276825,132.28400890299906,162.55119383963813,159.00553130441477,148.6430938442956,164.7792499489151,151.51177190912182,145.24790389046632,162.73463424227265,163.3333801565841,141.47102152481267,149.08687612532935,143.53635377667825,165.0942745881017,156.60765732122383,171.3248209533868,196.1845934065068,184.2713882731448,181.5664059825301,187.00715982055243,175.004319284794,178.78844853870362,175.63956451361975,172.20861851131264,172.8937560092262,173.8914620273261,176.18579279439064,167.80222395799564,160.0298198170991,158.36959357355147,157.74298659625032,151.59909583699766,156.13425082620194,130.72758634474917,120.50105872002382,116.58206915318385,104.59645653475536,127.40522874207983,127.66929459622918,130.14407009139182
235,out_of_sample,210.35756328806485,215.93628079802517,188.58861743781392,192.53798546828784,210.4228771523526,208.7272538931013,183.91940052562137,178.1242330387476,196.03390096851126,199.65471616507864,179.7983748379687,212.94518334654288,195.391864119111,191.99091997652602,177.46751596739517,162.96348775860474,156.63337213831255,165.5394743761576,183.60691460923204,178.2005602007776,164.05855044218868,170.759500875426,177.8709909804346,181.23625967818293,185.0966170588772,183.52068681006568,184.89479877384804,182.35168297311805,197.33509515163774,228.53352816152005,231.04867228542076,230.9566608138217,234.53871993348264,225.32781471971657,236.03751191518404,242.21398164231982,236.32739872972218,248.9563341963169,249.22219095315234,235.64139801451108,240.56386025043253,243.8817552980231,257.32760934357185,268.9692666446197,267.44009801581706,260.83088090602763,260.85529340683684,265.94161772219803,272.7141790109087,276.9339499248144,275.6632827162096,289.61872099653476,280.1784944792289,314.89014280939637,325.57312813154897,309.7883324871689,312.3815431202787,323.19911237272856,318.3079448954526,297.3759282293787
236,out_of_sample,216.2231115787609,209.531686802815,200.11912840074547,201.7688334579923,209.93738723083766,241.71196320083044,241.43172478039747,257.0473620637547,245.42774318603784,221.9784947763829,217.04627172244113,194.67816767220177,194.88359201256924,183.95723426944795,156.59743485488377,180.90178689692624,173.3759229134509,150.44925267223215,163.02365773933423,152.82305666378426,168.08538113545353,157.81786044996085,150.2452927862817,155.07293671896036,163.3780080488179,174.13678037158627,172.8804044293757,180.28103853113987,190.71983902806778,193.5278069680037,191.53059338230355,171.29646410706772,179.68490230198756,180.27533408996368,174.48471215705376,192.37344124733698,172.38377038655057,195.400278801659,195.08845290077647,199.53370739981705,194.00308979639328,170.66406902106667,168.70953044254577,173.39595913904486,182.8631153886812,180.09065061053656,149.3950928336747,127.81183400951795,156.5401087422041,141.24460496939446,161.22329738474338,148.146083060897,145.5917003247069,154.34461595910557,142.86189370697332,165.15290560760008,166.21310262055783,172.6650144687532,168.91851635648544,178.14060037472473
237,out_of_sample,224.9333193265732,207.08307153281578,212.77968233661448,227.46683084297018,217.52621981523322,223.618308473627,214.8104737604391,200.5784167325101,229.35627134514544,215.32500744090407,197.41453698767424,200.42055254644862,204.17985324489933,213.52110322155852,241.53829597069722,230.6584785579724,222.56036282633778,245.08363978863377,258.2313725057148,269.43251123437904,261.1743494972766,276.9367845830481,288.1813440655826,290.8348658192537,282.64587647598483,284.1396142374231,307.21843067618886,291.90288213973736,280.7056951868488,271.91646109585946,266.164964911723,265.94465130042863,279.3646456952553,285.8244432970998,286.67621800414776,290.55412665527257,299.29000010035713,275.7461168531428,290.7482955377072,279.17851433729754,272.9693691408127,277.7354636446629,276.67978205260806,283.4968082279148,285.4823990863045,281.4317470674418,302.8343614387097,312.74727888685163,316.9769214387503,326.6721992107814,316.79758631287643,347.24439069831,332.0174698831461,333.6018310992537,329.5918631986053,325.0500619426266,318.69046735422,307.88652734024095,324.52331820755467,307.65747908339426
238,out_of_sample,82.26154588747039,70.20002771057267,35.20002771057267,23.288227447229986,20.85724133481216,11.97908617346684,17.401897641013477,36.899146719671364,44.128290883243835,58.49781100067162,74.02558465574987,59.76153391681589,65.9091396144226,79.84134256153914,73.73789586886045,62.66912276843635,70.09481319746658,49.352008992439096,34.119944829510985,24.78535596334291,31.09255494717283,34.15733024895212,48.61052256268198,35.704341801594126,22.047720203848996,29.382487766344298,18.201151108845806,9.75209629192392,0.0,4.071844019790234,25.64991062521659,11.239865797011277,25.543716361092862,24.712136227233543,0.0,0.0,0.0,0.0,5.873200038253856,31.7581197596339,11.722078630775087,4.935195073895244,0.0,0.0,1.3362676125339306,1.3569874891497875,0.0,0.2541073912365164,0.0,0.16558806788967217,17.93853897277495,24.42149042783811,26.906729749537362,19.50400914588994,20.44015625771678,28.325715369181523,34.824044168499256,33.43498147510965,36.4782500102545,18.046384529665374
239,out_of_sample,191.99601934006228,182.90633846552038,162.10847042028536,163.4059826646914,152.64900343102062,153.85291216148738,142.73630257770344,127.34108573588264,130.6212627811592,132.73416415645016,140.84411175494324,171.44620448478997,175.32825792174185,182.11940266063965,167.03354405649708,149.01683988898782,171.17645214381452,158.24773522474828,143.63251822418727,143.08513332715552,141.8224395398721,129.18734844966605,124.91772338768266,142.12898343478412,130.84507291113897,111.33365813001257,124.52996882260965,131.42212558974217,122.73486490066091,100.58452667488405,90.15979968474414,89.39393756885437,105.71334682722784,91.20119917905265,90.017920837892,99.46994607642057,66.1322033147137,80.6052096658583,64.05090165496819,68.69883856336526,72.15240265791567,87.33661213840952,95.04955347091908,61.76748658669936,50.78057712651548,52.71544893746142,49.985730531784384,56.672280748379194,67.72341252775504,76.24173683777053,73.24188764200801,47.39316948632131,41.016432002353895,46.84558607629924,31.579324540592552,40.41717076229463,53.13467692403691,54.910814592178724,19.910814592178724,2.0175775142134853
240,out_of_sample,267.5214207965249,252.8817397840711,231.40490141897067,255.98433644222308,280.7473580640043,267.80296167692507,257.6204702994253,253.0845957739889,270.22419198403264,252.2019612053083,224.66928785686406,255.0144905287343,259.3877165456154,265.7495028284752,262.8780187556753,269.39900768772765,248.20012532095382,236.4272373849106,237.89944776822705,206.10697526762368,201.87172867422447,196.77342748954277,192.5357642422377,184.82061893274397,170.878131970501,145.36968606670808,147.39614472705188,143.19440891190447,123.94046725994298,124.8159350396158,120.6866323085979,114.23229698532828,84.03576857002395,93.59451374233447,76.33179918080663,77.217582748584,65.90182454052632,60.45965329485455,76.59174817935332,84.03440299060054,99.85496223865312,104.48035916335516,110.02636934412607,85.0904233409596,80.64507342682782,77.49634838094732,94.627655865875,87.540445275178,91.24847840196372,94.40908120515024,110.6165334490804,108.74411629679452,120.33313357849858,96.46502170057323,73.86874963935804,41.90192881461468,52.905718466481346,62.33705559552362,74.89264163011359,65.40957593022688
241,out_of_sample,75.45647534756506,63.233596479221546,44.74628857204857,9.74628857204857,8.764315247728405,0.0,5.5685626650549125,0.0,0.0,6.583778682102803,0.0,5.729594480580062,0.0,0.0,8.332212089835991,21.671370413450376,22.96626417193889,11.57012004363645,5.157575970321346,14.074951053538769,0.0,0.0,0.0,0.0,0.0,0.0,7.290396623435015,20.78823655227609,0.0,5.1649662529670195,20.329527060799478,28.672281715471996,22.838899214007057,9.629950037496457,10.763643148396312,14.232633972252643,15.573939128435228,13.052054306789302,0.0,5.9176360783239375,12.509599000113269,15.321108756576677,16.875019787574274,40.38451261601972,31.643209631992164,49.58330099638533,39.306958427279596,54.8322664486696,72.09941214979722,67.99669530217085,91.25017805902252,97.81668047346778,85.53486629749983,80.2966739760509,96.15534626154403,109.07825208781713,94.26568646850706,92.31608409784008,95.16540585671123,88.05894160965272
242,out_of_sample,214.95006561679338,220.81635407080512,195.57808437003928,196.02229314953684,218.97562937000077,242.40370510779337,217.1209991392899,221.2987335621233,207.45313541279694,190.7492309128533,189.16065155139228,206.35672774845602,214.75195198754102,204.7399789887807,214.61045495252074,183.19853830617723,172.65729712811185,161.12281550229432,162.21930518663936,159.37971369539935,157.39911838472096,154.95304496323502,155.26674633708222,162.82857987449734,164.91921423993068,160.93828880746685,166.56276472473382,178.12849433587252,170.34413186575568,169.5124936363382,185.7791855189904,170.34053603724743,195.60636678483064,176.8581971384766,172.02309258161029,158.72043262534612,189.35141058151737,182.30451017765722,175.29273398625776,170.1022516270989,171.4406909376142,166.84250603295106,164.98209076823747,129.98209076823747,130.78232847226303,131.03162117307608,145.57158433684958,163.8984376127612,161.27052475327605,172.69773189671145,157.27576897048414,168.01856176822957,160.0039005803455,143.41813602652473,140.819894531668,160.42650879243695,162.9605863066688,183.91142037416614,173.42916238074486,188.09907784441674
243,out_of_sample,163.8841374998429,162.72516010407554,185.04899321381214,178.84673551945366,172.23846093350545,148.33424178823054,147.7413006540309,156.9376698113964,168.64444343092856,170.15948985375604,183.5411598768884,193.77838550321178,209.35968871890344,223.13992589558933,245.11962064109082,242.7439163091633,224.16510371610218,233.4571661276981,244.38491077821698,266.3648462855529,284.3029112719288,311.5395256540327,320.21748137860413,323.4208296657449,304.0310659671844,308.34441745038157,300.60937045418314,303.57051064223776,304.333695250573,310.93796549447484,309.57533556093574,322.66561823119196,287.66561823119196,290.32552828340175,307.16038519153767,333.3410643099247,343.58852304731556,367.1768853634711,369.5419893040935,369.58206536707235,376.9938843722608,376.9491644117859,365.9961598595428,358.7827964416962,343.21265575662994,350.60993508474337,350.76942045975,345.7254148251367,337.79184222941467,344.8626310762095,355.7889056047504,339.9617096536779,321.93412427681926,335.29726365551346,316.0453983166731,323.71021399018787,346.346942772744,369.0162300202479,379.34644628909723,380.0
